OMIM	efo_uri	efo_label
266280	http://www.orpha.net/ORDO/Orphanet_3021	RAPADILINO syndrome
105805	http://www.orpha.net/ORDO/Orphanet_99092	Interventricular septum aneurysm
130080	http://www.orpha.net/ORDO/Orphanet_75392	Ehlers-Danlos syndrome, periodontitis type
617174	http://www.orpha.net/ORDO/Orphanet_75392	Ehlers-Danlos syndrome, periodontitis type
614102	http://www.orpha.net/ORDO/Orphanet_183675	Recurrent infections associated with rare immunoglobulin isotypes deficiency
614153	http://www.orpha.net/ORDO/Orphanet_276198	Spinocerebellar ataxia type 36
119600	http://www.orpha.net/ORDO/Orphanet_1452	Cleidocranial dysplasia
216330	http://www.orpha.net/ORDO/Orphanet_1452	Cleidocranial dysplasia
611881	http://www.orpha.net/ORDO/Orphanet_57	Glycogen storage disease due to aldolase A deficiency
607250	http://www.orpha.net/ORDO/Orphanet_94124	Spinocerebellar ataxia type 1 with axonal neuropathy
254400	http://www.ebi.ac.uk/efo/EFO_1001051	mycosis fungoides
604173	http://www.orpha.net/ORDO/Orphanet_221046	Poikiloderma with neutropenia
220110	http://www.orpha.net/ORDO/Orphanet_254905	Isolated cytochrome C oxidase deficiency
300257	http://www.ebi.ac.uk/efo/EFO_1001333	Glycogen Storage Disease Type 2b
112600	http://www.orpha.net/ORDO/Orphanet_93396	Brachydactyly type A2
618067	http://purl.obolibrary.org/obo/MONDO_0054845	epileptic encephalopathy, early infantile, 66
612780	http://www.orpha.net/ORDO/Orphanet_199343	EAST syndrome
181430	http://www.ebi.ac.uk/efo/EFO_0004145	myopathy
300695	http://www.ebi.ac.uk/efo/EFO_0004145	myopathy
612624	http://www.ebi.ac.uk/efo/EFO_0000401	diabetic nephropathy
612634	http://www.ebi.ac.uk/efo/EFO_0000401	diabetic nephropathy
612628	http://www.ebi.ac.uk/efo/EFO_0000401	diabetic nephropathy
301845	http://www.orpha.net/ORDO/Orphanet_113	Bazex-Dupré-Christol syndrome
300448	http://www.orpha.net/ORDO/Orphanet_231401	Alpha-thalassemia - myelodysplastic syndrome
218090	http://www.orpha.net/ORDO/Orphanet_1512	Crane-Heise syndrome
618425	http://purl.obolibrary.org/obo/MONDO_0000508	syndromic intellectual disability
618480	http://purl.obolibrary.org/obo/MONDO_0000508	syndromic intellectual disability
618443	http://purl.obolibrary.org/obo/MONDO_0000508	syndromic intellectual disability
618292	http://purl.obolibrary.org/obo/MONDO_0000508	syndromic intellectual disability
617903	http://purl.obolibrary.org/obo/MONDO_0000508	syndromic intellectual disability
617140	http://www.orpha.net/ORDO/Orphanet_102283	Multiple congenital anomalies/dysmorphic syndrome-intellectual disability
270300	http://www.orpha.net/ORDO/Orphanet_263553	Peeling skin syndrome type B
103285	http://www.orpha.net/ORDO/Orphanet_978	ADULT syndrome
121300	http://www.orpha.net/ORDO/Orphanet_79273	Hereditary coproporphyria
261680	http://purl.obolibrary.org/obo/MONDO_0009866	phosphoenolpyruvate carboxykinase deficiency, cytosolic
149000	http://www.orpha.net/ORDO/Orphanet_90308	Klippel-Trénaunay syndrome
218450	http://www.orpha.net/ORDO/Orphanet_2872	Cardiocranial syndrome, Pfeiffer type
133239	http://purl.obolibrary.org/obo/MONDO_0007576	esophageal cancer
616907	http://www.orpha.net/ORDO/Orphanet_100981	Autosomal recessive complex spastic paraplegia
616680	http://www.orpha.net/ORDO/Orphanet_100981	Autosomal recessive complex spastic paraplegia
615658	http://www.orpha.net/ORDO/Orphanet_100981	Autosomal recessive complex spastic paraplegia
616586	http://www.orpha.net/ORDO/Orphanet_100981	Autosomal recessive complex spastic paraplegia
616451	http://www.orpha.net/ORDO/Orphanet_100981	Autosomal recessive complex spastic paraplegia
617225	http://www.orpha.net/ORDO/Orphanet_100981	Autosomal recessive complex spastic paraplegia
606367	http://www.orpha.net/ORDO/Orphanet_169100	Immunodeficiency due to CD25 deficiency
135100	http://www.orpha.net/ORDO/Orphanet_337	Fibrodysplasia ossificans progressiva
184253	http://www.orpha.net/ORDO/Orphanet_93316	Spondylometaphyseal dysplasia, Schmidt type
309510	http://www.orpha.net/ORDO/Orphanet_94083	Partington syndrome
206100	http://www.orpha.net/ORDO/Orphanet_83642	Microcytic anemia with liver iron overload
615897	http://www.orpha.net/ORDO/Orphanet_183660	Severe combined immunodeficiency
617514	http://www.orpha.net/ORDO/Orphanet_183660	Severe combined immunodeficiency
616098	http://www.orpha.net/ORDO/Orphanet_183660	Severe combined immunodeficiency
618438	http://www.orpha.net/ORDO/Orphanet_316240	Autosomal recessive spastic ataxia
613978	http://www.orpha.net/ORDO/Orphanet_93616	Hemoglobin H disease
136550	http://www.orpha.net/ORDO/Orphanet_75327	North Carolina macular dystrophy
615008	http://www.orpha.net/ORDO/Orphanet_329903	Immunoglobulin-mediated membranoproliferative glomerulonephritis
157900	http://www.orpha.net/ORDO/Orphanet_570	Moebius syndrome
235550	http://www.orpha.net/ORDO/Orphanet_79124	Hepatic veno-occlusive disease - immunodeficiency
211980	http://www.ebi.ac.uk/efo/EFO_0001071	lung carcinoma
603737	http://www.ebi.ac.uk/efo/EFO_1000419	Ovarian Germ Cell Tumor
182290	http://www.orpha.net/ORDO/Orphanet_819	Smith-Magenis syndrome
616267	http://www.orpha.net/ORDO/Orphanet_64753	Spinocerebellar ataxia with axonal neuropathy type 2
615217	http://www.orpha.net/ORDO/Orphanet_64753	Spinocerebellar ataxia with axonal neuropathy type 2
606002	http://www.orpha.net/ORDO/Orphanet_64753	Spinocerebellar ataxia with axonal neuropathy type 2
270150	http://www.ebi.ac.uk/efo/EFO_0000699	Sjogren syndrome
300299	http://www.orpha.net/ORDO/Orphanet_86788	X-linked severe congenital neutropenia
616420	http://purl.obolibrary.org/obo/MONDO_0014632	hypomyelinating leukodystrophy 10
607541	http://www.orpha.net/ORDO/Orphanet_98963	Granular corneal dystrophy type II
605814	http://www.orpha.net/ORDO/Orphanet_247598	Neonatal intrahepatic cholestasis due to citrin deficiency
615596	http://www.orpha.net/ORDO/Orphanet_370921	STT3A-CDG
223330	http://www.orpha.net/ORDO/Orphanet_2464	Marfanoid syndrome, De Silva type
142945	http://purl.obolibrary.org/obo/MONDO_0007733	holoprosencephaly 3
253600	http://www.orpha.net/ORDO/Orphanet_267	Autosomal recessive limb-girdle muscular dystrophy type 2A
604131	http://www.orpha.net/ORDO/Orphanet_846	Alpha-thalassemia
112410	http://www.orpha.net/ORDO/Orphanet_1276	Brachydactyly - arterial hypertension
186570	http://www.orpha.net/ORDO/Orphanet_1412	Tarsal-carpal coalition syndrome
186400	http://www.orpha.net/ORDO/Orphanet_1412	Tarsal-carpal coalition syndrome
610505	http://www.orpha.net/ORDO/Orphanet_168566	Fatal mitochondrial disease due to combined oxidative phosphorylation deficiency 3
609260	http://www.orpha.net/ORDO/Orphanet_99947	Autosomal dominant Charcot-Marie-Tooth disease type 2A2
616491	http://www.orpha.net/ORDO/Orphanet_64746	Autosomal dominant Charcot-Marie-Tooth disease type 2
616687	http://www.orpha.net/ORDO/Orphanet_64746	Autosomal dominant Charcot-Marie-Tooth disease type 2
616688	http://www.orpha.net/ORDO/Orphanet_64746	Autosomal dominant Charcot-Marie-Tooth disease type 2
616924	http://www.orpha.net/ORDO/Orphanet_64746	Autosomal dominant Charcot-Marie-Tooth disease type 2
616625	http://www.orpha.net/ORDO/Orphanet_64746	Autosomal dominant Charcot-Marie-Tooth disease type 2
209880	http://www.orpha.net/ORDO/Orphanet_661	Ondine syndrome
200610	http://www.orpha.net/ORDO/Orphanet_93296	Achondrogenesis type 2
615065	http://www.orpha.net/ORDO/Orphanet_329457	Distal arthrogryposis type 5D
107650	http://www.ebi.ac.uk/efo/EFO_0003918	obstructive sleep apnea
610293	http://www.orpha.net/ORDO/Orphanet_83639	Hypercoagulability syndrome due to glycosylphosphatidylinositol deficiency
252940	http://www.orpha.net/ORDO/Orphanet_79272	Sanfilippo syndrome type D
164185	http://www.ebi.ac.uk/efo/EFO_0008610	ocular cicatricial pemphigoid
276821	http://www.orpha.net/ORDO/Orphanet_2249	Ulna hypoplasia - intellectual disability
606595	http://www.orpha.net/ORDO/Orphanet_99940	Autosomal dominant Charcot-Marie-Tooth disease type 2F
618680	http://www.ebi.ac.uk/efo/EFO_1000359	Malignant Pancreatic Neoplasm
618504	http://www.ebi.ac.uk/efo/EFO_0010280	intellectual developmental disorder, autosomal recessive 71
613640	http://www.orpha.net/ORDO/Orphanet_36386	Hereditary sensory and autonomic neuropathy type 1
614116	http://www.orpha.net/ORDO/Orphanet_36386	Hereditary sensory and autonomic neuropathy type 1
615632	http://www.orpha.net/ORDO/Orphanet_36386	Hereditary sensory and autonomic neuropathy type 1
613708	http://www.orpha.net/ORDO/Orphanet_36386	Hereditary sensory and autonomic neuropathy type 1
162400	http://www.orpha.net/ORDO/Orphanet_36386	Hereditary sensory and autonomic neuropathy type 1
613076	http://www.orpha.net/ORDO/Orphanet_330054	Congenital cataract - progressive muscular hypotonia - hearing loss - developmental delay
155310	http://www.orpha.net/ORDO/Orphanet_2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome
249210	http://www.orpha.net/ORDO/Orphanet_2241	Megacystis-microcolon-intestinal hypoperistalsis syndrome
161050	http://www.orpha.net/ORDO/Orphanet_79153	Autosomal dominant nail dysplasia
614307	http://www.ebi.ac.uk/efo/EFO_1001980	Alpha-methylacyl-CoA racemase deficiency
209700	http://www.orpha.net/ORDO/Orphanet_79100	Atrophoderma vermiculata
604093	http://www.orpha.net/ORDO/Orphanet_498	Keratosis pilaris atrophicans
305620	http://www.orpha.net/ORDO/Orphanet_1826	Frontometaphyseal dysplasia
617137	http://www.orpha.net/ORDO/Orphanet_1826	Frontometaphyseal dysplasia
143095	http://www.orpha.net/ORDO/Orphanet_263463	CHST3-related skeletal dysplasia
201910	http://www.orpha.net/ORDO/Orphanet_90794	Classic congenital adrenal hyperplasia due to 21-hydroxylase deficiency
174300	http://www.orpha.net/ORDO/Orphanet_2919	Orofaciodigital syndrome type 5
164400	http://www.orpha.net/ORDO/Orphanet_98755	Spinocerebellar ataxia type 1
616457	http://www.ebi.ac.uk/efo/EFO_0005545	congenital disorder of glycosylation type I
617082	http://www.ebi.ac.uk/efo/EFO_0005545	congenital disorder of glycosylation type I
301031	http://www.ebi.ac.uk/efo/EFO_0005545	congenital disorder of glycosylation type I
616668	http://www.ebi.ac.uk/efo/EFO_1001983	Autosomal recessive Charcot Marie Tooth disease type 2X
224700	http://www.ebi.ac.uk/efo/EFO_0007244	Ebstein anomaly
119580	http://www.orpha.net/ORDO/Orphanet_1997	Blepharo-cheilo-odontic syndrome
617681	http://www.orpha.net/ORDO/Orphanet_1997	Blepharo-cheilo-odontic syndrome
193220	http://www.orpha.net/ORDO/Orphanet_3086	Autosomal dominant vitreoretinochoroidopathy
615846	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
610333	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
225750	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
612952	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
610329	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
610181	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
615010	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
114100	http://www.orpha.net/ORDO/Orphanet_51	Aicardi-Goutières syndrome
611307	http://www.orpha.net/ORDO/Orphanet_206549	Autosomal recessive limb-girdle muscular dystrophy type 2L
612949	http://www.orpha.net/ORDO/Orphanet_353217	Epileptic encephalopathy with global cerebral demyelination
217090	http://www.orpha.net/ORDO/Orphanet_722	Hypoplasminogenemia
609638	http://www.orpha.net/ORDO/Orphanet_158687	Lethal acantholytic epidermolysis bullosa
617827	http://purl.obolibrary.org/obo/MONDO_0044725	combined immunodeficiency due to GINS1 deficiency
258040	http://www.orpha.net/ORDO/Orphanet_93929	Cloacal exstrophy
156240	http://www.ebi.ac.uk/efo/EFO_1000355	Malignant Mesothelioma
615710	http://www.orpha.net/ORDO/Orphanet_293864	Hypoplastic pancreas-intestinal atresia-hypoplastic gallbladder syndrome
601346	http://www.orpha.net/ORDO/Orphanet_293864	Hypoplastic pancreas-intestinal atresia-hypoplastic gallbladder syndrome
232240	http://www.orpha.net/ORDO/Orphanet_79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type b
232220	http://www.orpha.net/ORDO/Orphanet_79259	Glycogen storage disease due to glucose-6-phosphatase deficiency type b
605714	http://www.orpha.net/ORDO/Orphanet_324713	Hereditary cerebral hemorrhage with amyloidosis, Italian type
605714	http://purl.obolibrary.org/obo/MONDO_0011583	cerebral amyloid angiopathy, APP-related
605714	http://www.orpha.net/ORDO/Orphanet_85458	Hereditary cerebral hemorrhage with amyloidosis
105150	http://www.orpha.net/ORDO/Orphanet_85458	Hereditary cerebral hemorrhage with amyloidosis
300354	http://www.orpha.net/ORDO/Orphanet_85293	X-linked intellectual disability, Cabezas type
264090	http://www.orpha.net/ORDO/Orphanet_3455	Wiedemann-Rautenstrauch syndrome
136140	http://www.orpha.net/ORDO/Orphanet_2044	Floating-Harbor syndrome
140700	http://www.orpha.net/ORDO/Orphanet_178330	Heinz body anemia
110100	http://www.orpha.net/ORDO/Orphanet_126	Blepharophimosis - epicanthus inversus - ptosis
187350	http://www.orpha.net/ORDO/Orphanet_98575	Telecanthus
193300	http://www.orpha.net/ORDO/Orphanet_892	Von Hippel-Lindau disease
250215	http://www.orpha.net/ORDO/Orphanet_1240	Metaphyseal acroscyphodysplasia
227500	http://www.orpha.net/ORDO/Orphanet_327	Congenital factor VII deficiency
261740	http://purl.obolibrary.org/obo/MONDO_0009867	lethal congenital glycogen storage disease of heart
259610	http://www.orpha.net/ORDO/Orphanet_2776	Autosomal recessive distal osteolysis syndrome
235700	http://www.orpha.net/ORDO/Orphanet_90031	Non-spherocytic hemolytic anemia due to hexokinase deficiency
123500	http://www.orpha.net/ORDO/Orphanet_207	Crouzon disease
607598	http://www.orpha.net/ORDO/Orphanet_137776	Lethal congenital contracture syndrome type 2
609180	http://www.orpha.net/ORDO/Orphanet_79323	MPDU1-CDG
156830	http://www.orpha.net/ORDO/Orphanet_93274	Thanatophoric dysplasia type 2
187601	http://www.orpha.net/ORDO/Orphanet_93274	Thanatophoric dysplasia type 2
601829	http://www.orpha.net/ORDO/Orphanet_1787	Acrofacial dysostosis, Palagonia type
222470	http://www.orpha.net/ORDO/Orphanet_84064	Syndromic diarrhea
614602	http://www.orpha.net/ORDO/Orphanet_84064	Syndromic diarrhea
153480	http://www.orpha.net/ORDO/Orphanet_109	Bannayan-Riley-Ruvalcaba syndrome
248360	http://www.orpha.net/ORDO/Orphanet_943	Malonic aciduria
120100	http://www.orpha.net/ORDO/Orphanet_47045	Familial cold urticaria
616115	http://www.orpha.net/ORDO/Orphanet_47045	Familial cold urticaria
615962	http://www.orpha.net/ORDO/Orphanet_786	Glucocorticoid resistance
138040	http://www.orpha.net/ORDO/Orphanet_786	Glucocorticoid resistance
600882	http://www.orpha.net/ORDO/Orphanet_99936	Autosomal dominant Charcot-Marie-Tooth disease type 2B
267400	http://www.orpha.net/ORDO/Orphanet_1092	Renal-genital-middle ear anomalies
612015	http://www.orpha.net/ORDO/Orphanet_244310	RFT1-CDG
617395	http://purl.obolibrary.org/obo/MONDO_0054559	congenital disorder of glycosylation, type IIq
230800	http://www.orpha.net/ORDO/Orphanet_355	Gaucher disease
231005	http://www.orpha.net/ORDO/Orphanet_355	Gaucher disease
610539	http://www.orpha.net/ORDO/Orphanet_355	Gaucher disease
230900	http://www.orpha.net/ORDO/Orphanet_355	Gaucher disease
231000	http://www.orpha.net/ORDO/Orphanet_355	Gaucher disease
608013	http://www.orpha.net/ORDO/Orphanet_355	Gaucher disease
606768	http://www.orpha.net/ORDO/Orphanet_178400	Distal myopathy with anterior tibial onset
617030	http://www.orpha.net/ORDO/Orphanet_206653	Autosomal recessive distal myopathy
149200	http://www.orpha.net/ORDO/Orphanet_2698	Knuckle pads-leukonychia-sensorineural deafness-palmoplantar hyperkeratosis syndrome
616200	http://purl.obolibrary.org/obo/MONDO_0014527	progeroid features-hepatocellular carcinoma predisposition syndrome
183700	http://www.orpha.net/ORDO/Orphanet_2439	Patterson-Stevenson-Fontaine syndrome
MTHU001814	http://www.ebi.ac.uk/efo/EFO_1001758	ageusia
229800	http://www.orpha.net/ORDO/Orphanet_2056	Essential fructosuria
617936	http://www.orpha.net/ORDO/Orphanet_132	Butyrylcholinesterase deficiency
177400	http://www.orpha.net/ORDO/Orphanet_132	Butyrylcholinesterase deficiency
243700	http://www.orpha.net/ORDO/Orphanet_217390	Combined immunodeficiency due to DOCK8 deficiency
148700	http://www.orpha.net/ORDO/Orphanet_370002	Focal palmoplantar keratoderma with joint keratoses
277700	http://www.orpha.net/ORDO/Orphanet_902	Werner syndrome
613013	http://www.ebi.ac.uk/efo/EFO_0000621	neuroblastoma
613014	http://www.ebi.ac.uk/efo/EFO_0000621	neuroblastoma
256700	http://www.ebi.ac.uk/efo/EFO_0000621	neuroblastoma
184200	http://www.ebi.ac.uk/efo/EFO_0007493	spondylolisthesis
261575	http://www.orpha.net/ORDO/Orphanet_2876	PHAVER syndrome
614082	http://www.ebi.ac.uk/efo/EFO_0009046	Fanconi anemia complementation group G
602152	http://www.orpha.net/ORDO/Orphanet_140976	RHYNS syndrome
158320	http://www.orpha.net/ORDO/Orphanet_587	Muir-Torre syndrome
258480	http://www.orpha.net/ORDO/Orphanet_2746	Opsismodysplasia
604320	http://www.orpha.net/ORDO/Orphanet_98920	Spinal muscular atrophy with respiratory distress type 1
614399	http://www.orpha.net/ORDO/Orphanet_98920	Spinal muscular atrophy with respiratory distress type 1
616668	http://www.orpha.net/ORDO/Orphanet_91024	Autosomal recessive axonal Charcot-Marie-Tooth disease type 2
618400	http://www.orpha.net/ORDO/Orphanet_91024	Autosomal recessive axonal Charcot-Marie-Tooth disease type 2
617087	http://www.orpha.net/ORDO/Orphanet_91024	Autosomal recessive axonal Charcot-Marie-Tooth disease type 2
616155	http://www.orpha.net/ORDO/Orphanet_166	Charcot-Marie-Tooth disease
616233	http://www.orpha.net/ORDO/Orphanet_166	Charcot-Marie-Tooth disease
608895	http://www.orpha.net/ORDO/Orphanet_166	Charcot-Marie-Tooth disease
601492	http://www.orpha.net/ORDO/Orphanet_67041	Hyaluronidase deficiency
133239	http://www.ebi.ac.uk/efo/EFO_0005922	esophageal squamous cell carcinoma
